Sheet,Sector,Metric,Category,Total Growth 2000–2023,Year,Value
Passenger4,Passenger,Price / Other,Lab-Tested New Vehicle Fuel Consumption3 (L/100 km)g,,2010,
Passenger4,Passenger,Price / Other,Lab-Tested New Vehicle Fuel Consumption3 (L/100 km)g,,2011,
Passenger4,Passenger,Price / Other,Lab-Tested New Vehicle Fuel Consumption3 (L/100 km)g,,2012,
Passenger4,Passenger,Price / Other,Lab-Tested New Vehicle Fuel Consumption3 (L/100 km)g,,2013,
Passenger4,Passenger,Price / Other,Lab-Tested New Vehicle Fuel Consumption3 (L/100 km)g,,2014,
Passenger4,Passenger,Price / Other,Lab-Tested New Vehicle Fuel Consumption3 (L/100 km)g,,2015,
Passenger4,Passenger,Price / Other,Lab-Tested New Vehicle Fuel Consumption3 (L/100 km)g,,2016,
Passenger4,Passenger,Price / Other,Lab-Tested New Vehicle Fuel Consumption3 (L/100 km)g,,2017,
Passenger4,Passenger,Price / Other,Lab-Tested New Vehicle Fuel Consumption3 (L/100 km)g,,2018,
Passenger4,Passenger,Price / Other,Lab-Tested New Vehicle Fuel Consumption3 (L/100 km)g,,2019,
Passenger4,Passenger,Price / Other,Lab-Tested New Vehicle Fuel Consumption3 (L/100 km)g,,2020,
Passenger4,Passenger,Price / Other,Lab-Tested New Vehicle Fuel Consumption3 (L/100 km)g,,2021,
Passenger4,Passenger,Price / Other,Lab-Tested New Vehicle Fuel Consumption3 (L/100 km)g,,2022,
Passenger4,Passenger,Price / Other,Lab-Tested New Vehicle Fuel Consumption3 (L/100 km)g,,2023,
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2000,473.397
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2001,472.669
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2002,516.032
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2003,496.704
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2004,482.691
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2005,493.441
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2006,499.095
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2007,541.923
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2008,523.961
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2009,484.286
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2010,587.08
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2011,601.783
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2012,608.402
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2013,652.9
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2014,721.55
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2015,793.611
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2016,858.775
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2017,926.915
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2018,924.775
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2019,937.444
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2020,794.255
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2021,894.236
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2022,840.78
Passenger4,Passenger,Price / Other,"Light Trucks1,a,d",1.1574788179899747,2023,1021.344
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2000,18632.60883
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2001,18059.743142
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2002,18551.046513
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2003,18413.855215
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2004,18176.918075
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2005,18235.487779
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2006,17787.052753
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2007,17765.409034
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2008,16794.516302
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2009,16730.109358
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2010,16909.751909
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2011,16746.024544
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2012,16705.289182
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2013,16697.359882
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2014,15892.582381
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2015,15819.710376
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2016,15983.30033
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2017,15808.963935
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2018,15720.705092
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2019,15967.969722
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2020,13385.190891
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2021,14063.551303
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2022,14680.133029
Passenger4,Passenger,Price / Other,Light Trucksa,-0.18529603763489733,2023,15180.060243
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2000,4513.511
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2001,4733.276
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2002,4871.707
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2003,5052.509
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2004,5290.673
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2005,5457.746
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2006,5525.186
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2007,5871.797
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2008,6243.046
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2009,6501.322
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2010,6758.076
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2011,7002.688
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2012,7168.175
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2013,7570.704
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2014,8034.243
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2015,8553.573
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2016,9166.768
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2017,9715.123
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2018,10286.279
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2019,10587.151
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2020,10849.049
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2021,10778.214
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2022,11144.333
Passenger4,Passenger,Price / Other,"Light Trucksa,f",1.5493253478278879,2023,11506.408
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2000,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2001,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2002,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2003,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2004,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2005,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2006,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2007,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2008,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2009,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2010,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2011,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2012,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2013,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2014,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2015,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2016,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2017,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2018,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2019,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2020,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2021,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2022,
Passenger4,Passenger,Price / Other,"Light Trucksa,g",,2023,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2000,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2001,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2002,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2003,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2004,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2005,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2006,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2007,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2008,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2009,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2010,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2011,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2012,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2013,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2014,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2015,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2016,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2017,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2018,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2019,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2020,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2021,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2022,
Passenger4,Passenger,Price / Other,Light-Duty Vehicles,,2023,
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2000,9.071838
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2000,12.275026
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2000,4.7
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2001,9.002196
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2001,12.13137
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2001,4.7
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2002,8.922468
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2002,12.070488
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2002,4.7
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2003,8.834063
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2003,11.995513
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2003,4.7
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2004,8.787894
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2004,11.929461
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2004,4.7
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2005,8.755376
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2005,11.852045
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2005,4.3
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2006,8.691174
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2006,11.802306
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2006,4.3
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2007,8.697472
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2007,11.8166
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2007,4.2
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2008,8.616977
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2008,11.713485
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2008,4.2
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2009,8.566261
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2009,11.609703
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2009,5.4
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2010,8.5298
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2010,11.524419
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2010,5.4
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2011,8.528153
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2011,11.487327
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2011,5.4
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2012,8.451829
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2012,11.463148
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2012,5.4
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2013,8.375374
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2013,11.324791
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2013,5.4
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2014,8.344513
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2014,11.281995
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2014,5.4
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2015,8.07998
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2015,10.914408
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2015,5.4
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2016,8.026019
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2016,10.81407
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2016,5.4
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2017,7.991542
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2017,10.712811
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2017,5.3
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2018,7.932614
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2018,10.592352
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2018,5.3
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2019,7.856986
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2019,10.47086
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2019,5.3
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2020,7.79855
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2020,10.387146
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2020,5.3
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2021,7.77089
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2021,10.299978
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2021,5.3
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2022,7.725944
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2022,10.136846
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2022,5.4
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1524541112837332,2023,7.688799
Passenger4,Passenger,Price / Other,Motor Gasoline2,-0.1838606288899104,2023,10.018132
Passenger4,Passenger,Price / Other,Motor Gasoline2,0.14893617021276606,2023,5.4
Passenger4,Passenger,Price / Other,Motorcycles,–,2000,
Passenger4,Passenger,Price / Other,Motorcycles,–,2001,
Passenger4,Passenger,Price / Other,Motorcycles,–,2002,
Passenger4,Passenger,Price / Other,Motorcycles,–,2003,
Passenger4,Passenger,Price / Other,Motorcycles,–,2004,
Passenger4,Passenger,Price / Other,Motorcycles,–,2005,
Passenger4,Passenger,Price / Other,Motorcycles,–,2006,
Passenger4,Passenger,Price / Other,Motorcycles,–,2007,
Passenger4,Passenger,Price / Other,Motorcycles,–,2008,
Passenger4,Passenger,Price / Other,Motorcycles,–,2009,
Passenger4,Passenger,Price / Other,Motorcycles,–,2010,
Passenger4,Passenger,Price / Other,Motorcycles,–,2011,
Passenger4,Passenger,Price / Other,Motorcycles,–,2012,
Passenger4,Passenger,Price / Other,Motorcycles,–,2013,
Passenger4,Passenger,Price / Other,Motorcycles,–,2014,
Passenger4,Passenger,Price / Other,Motorcycles,–,2015,
Passenger4,Passenger,Price / Other,Motorcycles,–,2016,
Passenger4,Passenger,Price / Other,Motorcycles,–,2017,
Passenger4,Passenger,Price / Other,Motorcycles,–,2018,
Passenger4,Passenger,Price / Other,Motorcycles,–,2019,
Passenger4,Passenger,Price / Other,Motorcycles,–,2020,
Passenger4,Passenger,Price / Other,Motorcycles,–,2021,
Passenger4,Passenger,Price / Other,Motorcycles,–,2022,
Passenger4,Passenger,Price / Other,Motorcycles,–,2023,
Passenger4,Passenger,Price / Other,Motorcyclesa,-0.13962589142362103,2000,4814.599113
Passenger4,Passenger,Price / Other,Motorcyclesa,-0.13962589142362103,2001,4772.775568
Passenger4,Passenger,Price / Other,Motorcyclesa,-0.13962589142362103,2002,4952.90341
Passenger4,Passenger,Price / Other,Motorcyclesa,-0.13962589142362103,2003,4963.987526
Passenger4,Passenger,Price / Other,Motorcyclesa,-0.13962589142362103,2004,4923.840568
Passenger4,Passenger,Price / Other,Motorcyclesa,-0.13962589142362103,2005,4926.991557
Passenger4,Passenger,Price / Other,Motorcyclesa,-0.13962589142362103,2006,4781.555981
Passenger4,Passenger,Price / Other,Motorcyclesa,-0.13962589142362103,2007,4821.315893
Passenger4,Passenger,Price / Other,Motorcyclesa,-0.13962589142362103,2008,4544.728978
Passenger4,Passenger,Price / Other,Motorcyclesa,-0.13962589142362103,2009,4547.182411
Passenger4,Passenger,Price / Other,Motorcyclesa,-0.13962589142362103,2010,4575.661693
Passenger4,Passenger,Price / Other,Motorcyclesa,-0.13962589142362103,2011,4548.559331
Passenger4,Passenger,Price / Other,Motorcyclesa,-0.13962589142362103,2012,4504.936097
